"SA2_CODE21","avg"
205051099,730.75
205051100,1695.2225519287833
205051101,1704.4430067167127
205051102,1906.8725718725718
205051103,1778.947194424589
205051104,1435.3143338143338
206011106,2487.2730607966455
206011107,2267.624709205716
206011109,2665.9199360650973
206011495,2479.851328110071
206011496,2534.6703366696997
206011497,2363.00800768738
206011498,2592.3726968174205
206021110,2667.361311759607
206021112,2451.291879194631
206021499,2773.4554367201426
206021500,2789.508184336439
206031113,2703.3395750810228
206031115,2075.196682464455
206031116,2600.906425015557
206031501,2713.8028556225613
206031502,2566.7421074210743
206041117,1906.6869799314734
206041118,2438.982241229342
206041119,2989.877299237326
206041120,2724.56
206041121,2685.3728109564436
206041124,2399.4018954918033
206041125,2860.8504823151125
206041127,""
206041503,2035.4300973178258
206041504,1561.9661865569274
206041505,1882.9625916194163
206041506,2238.182938540333
206041507,""
206041508,2535.36474609375
206041509,2287.401298205422
206041510,2292.6797700435054
206051128,2910.6498793727383
206051129,2626.0649020487513
206051130,2901.8362857986417
206051134,2435.977166026462
206051511,2933.269177126918
206051512,2632.728723404255
206051513,2201.9316611842105
206051514,2304.797352342159
206061135,2793.896538936959
206061136,2589.174380165289
206061138,3179.1318054443555
206061515,2494.913951473137
206061516,2547.124244386874
206071139,2655.3602499399185
206071140,2864.940031397174
206071141,2544.4140568969638
206071142,2709.6395957193818
206071143,2795.7388878010574
206071145,3041.931573275862
206071517,3064.82895618384
206071518,2434.6608116778953
207011146,3118.8883168316834
207011147,2633.7075351213284
207011148,2876.7469184576485
207011149,3043.036436960521
207011150,3258.4511026753435
207011152,2826.5810042248945
207011154,3035.7294889826535
207011155,3175.326744845848
207011519,2895.6813686180167
207011520,2595.2080443828017
207011521,3107.955244934599
207011522,3025.856195187767
207021156,2350.645363729508
207021157,2133.250363412725
207021159,2669.106929164254
207021160,2426.3725426658025
207021424,2418.726166121113
207021425,2144.1846376811595
207031161,2544.6544656888423
207031162,2344.9421252371917
207031163,2041.4791229153798
207031164,2431.1546273546273
207031165,2143.586683107275
207031166,2105.7586962476034
207031167,2906.2009957325745
208011168,3082.979171140219
208011169,3214.5465363898284
208011170,3124.289024390244
208011171,2750.569258671503
208011172,2934.768356229275
208011173,2908.033945686901
208021174,2744.0796278960916
208021176,2360.1051128818062
208021177,2764.853699192204
208021178,2814.108741315237
208021179,2725.8199395117736
208021180,2516.1635869565216
208021181,2606.7106169296985
208021182,2468.60447761194
208021426,2696.8806923361717
208021427,2624.8404122423485
208031183,2740.412401942473
208031184,1167.357142857143
208031185,2261.864500442087
208031186,2135.319511384411
208031187,2196.686918445539
208031188,2298.7184178810126
208031189,2598.9171578947366
208031190,2368.611606296226
208031191,2465.206379585327
208031192,""
208031193,2578.534793313464
208041194,2957.5715306652805
208041195,2960.924446519072
209011196,2107.164033457249
209011197,2456.58965034965
209011198,2569.7620357634114
209011199,2017.3531392174705
209011200,2789.945830597505
209011201,3270.277734827986
209011202,2471.0246526601154
209011203,2442.3002864417567
209011204,2321.3727272727274
209021205,2250.9547491039425
209021428,2174.205065359477
209021429,2409.4770814880426
209021523,1903.0257537688442
209021524,1898.73097653773
209021525,1836.8518400340354
209021526,2094.9919553284117
209031209,2882.8857009095773
209031210,2473.986888111888
209031211,2135.7270206022185
209031212,2687.4446308724832
209031213,2922.4755395683455
209031214,3167.2134944612285
209031215,2789.4788780377016
209041216,2273.237436115843
209041217,1812.1029207232268
209041220,2167.6170766744476
209041221,2013.7660826717765
209041223,1610.7706463878328
209041224,2252.34075807913
209041225,2162.1685660018993
209041431,1983.1932596103213
209041432,1766.774786986832
209041433,2145.0908959953904
209041435,2505.027169392847
209041436,2195.231707317073
209041437,2186.107750332791
209041527,2452.111122661123
209041528,2301.7387717690194
209041529,1600.2944615384615
209041530,1838.0983195385002
209041531,2164.076666666667
209041532,2333.3219218336762
210011226,2179.464475743349
210011227,""
210011228,2311.2096153846155
210011230,2642.9534657320874
210011231,2873.8642414860683
210011533,2154.8332117675664
210011534,2327.1074429771907
210021232,2695.1517304606923
210021233,2907.971637694419
210021234,2512.6272022551093
210021235,2322.281626063986
210031236,2340.7260869565216
210031237,1870.1279847182425
210031439,2556.4132947976877
210031440,1932.2043416705994
210031535,1921.6088916205695
210031536,2216.490566037736
210031537,2567.179518924655
210031538,2358.5040348101265
210041240,2426.8058646267964
210041539,2205.225013804528
210041540,2072.5130090497737
210041541,2241.7457420924575
210051242,1544.5976791634787
210051243,1461.7314410480349
210051245,2011.0610124036205
210051246,2580.717535153019
210051247,1612.2934725158561
210051248,2924.75
210051250,1751.87988937179
210051441,1862.088110403397
210051442,2260.093170580964
210051443,2122.07525083612
210051445,2205.7686614173226
210051542,2114.4870806016197
210051543,2020.1417378917379
210051544,2028.0724759111856
210051545,1957.5796542142637
211011251,1939.3996732026144
211011254,2308.742611747322
211011255,3073.7227200843436
211011256,2405.266520700637
211011257,2634.288743882545
211011258,2680.474744245524
211011259,2278.264468224503
211011260,2272.7190103723856
211011446,1926.178356829212
211011447,1975.8884780070066
211011448,2241.2221350078494
211011449,2330.8588193456612
211021261,2834.750506482982
211021262,3146.821758467328
211031263,2138.538288850087
211031265,2734.954585694051
211031266,2084.3665793685436
211031267,2362.4061177113203
211031268,2696.6791963707064
211031450,1923.1045602605864
211031451,2160.3495495495495
211031452,2224.5773104265404
211041269,2150.7926341072857
211041270,2453.1386644682607
211041271,2362.9925986842104
211041272,2444.4957130608746
211041273,2428.9032817502666
211051274,2559.0501893939395
211051275,2380.972683449384
211051276,1992.9324155193992
211051277,1952.6586245146977
211051278,2129.552815852205
211051279,2254.145799892991
211051280,2382.9770957398077
211051281,2266.7417369195773
211051282,2480.0939987752604
211051283,2285.857735247209
211051284,2443.4042909312234
211051285,2372.7817279867713
211051286,1787.373851971907
212011289,2491.9629260333577
212011546,2410.9693113772455
212011547,2243.111130495464
212011548,2017.5720805791627
212011549,1864.7115613825983
212011550,2140.889585133967
212011551,1536.2950085324233
212011552,2043.4287964713296
212021293,2323.9799168074874
212021295,1595.788063000829
212021297,1815.7696335078533
212021299,3013.95531811559
212021453,2159.4504810413127
212021454,2110.069530667991
212021455,2196.571482223335
212021456,1888.8790217391304
212021553,2677.562333946454
212021554,2434.11218538981
212031300,1786.6376167866442
212031303,2457.1189036285605
212031304,2103.7417920103508
212031306,2587.9093196237145
212031308,2213.037700865266
212031457,2649.6953331376576
212031458,2263.557550644567
212031555,2519.419006849315
212031556,2390.9475316298685
212031557,2120.6478706624607
212031558,2097.980741797432
212031559,2425.959667673716
212031560,1959.2550101655534
212031561,1915.8885154880188
212031562,1788.5541291688724
212041309,2106.846822379142
212041310,1994.8168384879725
212041312,1822.2515862476023
212041313,2353.3168245765146
212041316,1793.9215851602023
212041317,1803.9658351409978
212041318,1878.5540461583407
212041459,1685.4984859072908
212041460,1761.7152215135322
212041563,1562.6016413190785
212041564,1743.9900687547747
212041565,1869.2009080590237
212041566,2830.768934690837
212051319,2480.410596522782
212051321,2431.065949766882
212051322,2395.254783014466
212051323,2517.1956396465616
212051324,2545.1679218074028
212051325,2315.24192
212051326,2375.5300608828006
212051327,2360.3637944066513
212051567,1768.4164074650078
212051568,2116.347061980145
213011328,1785.3005299015897
213011329,2385.272906016516
213011331,1854.6465163934427
213011332,1989.4581316553727
213011333,1586.3540419161677
213011334,1556.5868602362204
213011335,1640.8292264189054
213011336,2017.1928618205632
213011337,1819.3893537218696
213011338,1815.298580301686
213011339,2139.083096590909
213011340,2548.7687315634216
213011569,1823.5289154342056
213011570,2562.9926955702167
213021341,2347.4927339662854
213021342,1937.4632936507937
213021343,2190.920271333071
213021344,2964.3995539147822
213021345,2404.8620576671037
213021346,2889.679616817456
213031347,2094.9885030130035
213031348,2145.2546552225776
213031349,2436.6885125184094
213031350,2811.232163242009
213031351,2396.497663005375
213031352,2943.4331854480924
213041353,2161.2185969637612
213041358,1911.5743364272919
213041359,2388.4118688060407
213041360,2605.8918654673444
213041461,2202.31625
213041462,2560.2301136363635
213041463,2471.4280159004493
213041571,1939.5727112676057
213041572,2290.892475728155
213041573,2844.344867358708
213041574,2512.232423924449
213041575,2504.8867821131084
213041576,1893.1888606163416
213041577,1400.400519673348
213041578,1628.6312745300559
213051361,2079.6188823634097
213051362,1858.0843723313408
213051363,2468.6348039215686
213051368,2182.724181818182
213051464,2816.672521246459
213051466,2927.6737567987566
213051467,1730.5714629065856
213051468,2237.1230471549375
213051579,2618.1608318890812
213051580,2509.8370583994233
213051581,2783.384383251603
213051582,2299.2545001914973
213051583,2426.518659881255
213051584,2456.85960591133
213051585,2160.199829931973
213051586,2596.8451467268624
213051587,2652.243138770777
213051588,2247.946591633043
213051589,2129.419373549884
213051590,2068.7924930956565
214011370,1898.6038587311969
214011371,1767.4634037819799
214011372,1618.3986777809716
214011373,2444.451374543143
214011374,2243.9688177221287
214011375,1910.2847506442322
214011376,2519.9439834024897
214021377,1865.5652085036795
214021378,2756.471153846154
214021379,1830.4758133824432
214021381,2941.0271767353297
214021382,2484.794808785133
214021383,1988.666713740997
214021384,1571.7645542058217
214021385,2139.6442829766847
214021591,1966.8356177422424
214021592,1966.5983268393306
215011386,1565.4261596180081
215011387,1774.0401624548736
215011388,1724.52140625
215011389,1977.6160245183887
215011390,1599.0238455715366
215011391,1426.9668697638995
215011392,1580.3602823227463
215011393,1649.9696215139443
215011394,1496.2235822113423
215021395,2057.404066073698
215021396,1726.3838646714378
215021398,1617.533703409992
215021399,1660.7884020618558
215021469,1595.1752931978108
215021470,1765.4934305255579
215031400,1485.2698030634574
215031401,1517.361875
215031402,1378.574098798398
215031403,1810.1121898597626
215031404,1744.22723880597
215031405,1722.7252964426877
216011406,1755.7998557518933
216011407,1606.65772587269
216011408,1816.657212317666
216011409,1573.8240870786517
216011410,1452.7964309319234
216021411,1503.8456331877728
216021412,1753.0078947368422
216021413,1611.1029615918555
216021414,1603.7552200449727
216031415,1487.89711312521
216031416,1951.2736936667166
216031418,2062.6262417218545
216031419,1778.3391710449505
216031593,2292.695081967213
216031594,1482.096118469463
217011420,1651.959655066215
217011421,1582.8514639071177
217011422,1591.707067052581
217011423,1785.3436669619132
217031471,1536.9890483383685
217031472,1618.1963752665245
217031473,1822.8150289017342
217031474,1605.2441206543967
217031475,1850.595672464998
217031476,1628.4838820301784
217041477,1937.8158238884046
217041478,1905.3660531697342
217041479,1850.573196517413
217041480,1823.9430418097354
297979799,""
299999499,""
